"_id","author_details","title","isbn","publisher","date_published","rating","bookshelf_id","bookshelf","read","series_details","pages","notes","list_price","anthology","location","read_start","read_end","format","signed","loaned_to","anthology_titles","description","genre","language","date_added","goodreads_book_id","last_goodreads_sync_date","last_update_date","book_uuid",
"562","Ennis, Garth|Simpson, William|Dillon, Steve|Phillips, Sean|Lloyd, David|Hoffman, Mike|Smith, John","Hellblazer, Vol. 6: Bloodlines","9781401240431","Vertigo","2013-09-03","0","1,","Default,","0","Hellblazer (6)|Graphic Novels)","400","","19.99","0","","","","Paperback","0","","","It's not often that John Constantine, the world's greatest magician, has been able to be content. Years in the making, his occult knowledge and shrewd judgment are hard-won and paid for in blood-his own, his friends', and that of innocent caught up in the never-ending arms race of would-be sorcerers chasing power. But after saving the world a few times and beating both the Devil and lung cancer, Constantine is finally starting to feel ahead of the game. However,  between investigations of a grisly serial murderer and strategies against the Lord of Hell, John has no time to rest. <br><br>Collects HELLBLAZER #47-61.","Comics & Graphic Novels / Horror","English","2014-12-28 21:12:29","0","0000-00-00","2014-12-31 01:24:10","206248843b510e05c707b6f707a3cb55",
"563","Keyes, Daniel","Flowers For Algernon","0553274503","Bantam Books","1975-07","0","1,","Default,","0","","216","","","0","","","","Mass Market Paperback","0","","","WARNING: This book has the same title as the first version of this story, but is the longer -and not suitable for children- exteneded version. Do not confuse with the original work.<br><br>With more than five million copies sold, Flowers for Algernon is the beloved, classic story of a mentally disabled man whose experimental quest for intelligence mirrors that of Algernon, an extraordinary lab mouse. In poignant diary entries, Charlie tells how a brain operation increases his IQ and changes his life. As the experimental procedure takes effect, Charlie's intelligence expands until it surpasses that of the doctors who engineered his metamorphosis. The experiment seems to be a scientific breakthrough of paramount importance--until Algernon begins his sudden, unexpected deterioration. Will the same happen to Charlie?","","English","2014-12-29 04:37:45","0","0000-00-00","2014-12-29 04:37:45","7af54f0a9bc448c16844bca2f2505d33",
"564","Eco, Umberto|Weaver, William","Baudolino","9780151006908","Houghton Mifflin Harcourt","2002-10-15","0","1,","Default,","0","","522","","36.0","0","","","","Hardcover","0","","","It is April 1204, and Constantinople, the splendid capital of the Byzantine Empire, is being sacked and burned by the knights of the Fourth Crusade. Amid the carnage and confusion, one Baudolino saves a historian and high court official from certain death at the hands of the crusading warriors and proceeds to tell his own fantastical story.<br><br>Born a simple peasant in northern Italy, Baudolino has two major gifts-a talent for learning languages and a skill in telling lies. When still a boy he meets a foreign commander in the woods, charming him with his quick wit and lively mind. The commander-who proves to be Emperor Frederick Barbarossa-adopts Baudolino and sends him to the university in Paris, where he makes a number of fearless, adventurous friends.<br><br>Spurred on by myths and their own reveries, this merry band sets out in search of Prester John, a legendary priest-king said to rule over a vast kingdom in the East-a phantasmagorical land of strange creatures with eyes on their shoulders and mouths on their stomachs, of eunuchs, unicorns, and lovely maidens.","Fiction / Literary","English","2014-12-29 05:12:16","0","0000-00-00","2014-12-29 05:12:16","6def8053295edb1427622db553611b12",
"565","Ennis, Garth|Dillon, Steve","Hellblazer, Vol. 8: Rake at the Gates Of Hell","9781401247492","Vertigo","2014-06-10","0","1,","Default,","0","Hellblazer (8)","384","","19.99","0","","","","Paperback","0","","","John Constantine heads towards a final showdown with a revenge-crazed Satan during a raging race riot, and in addition to desperately trying to save his dwindling number of living friends, Constantine also has one final reunion with his lost love Kit.<br><br>Collects HELLBLAZER #72–84; HEARTLAND #1","","English","2014-12-30 01:42:01","0","0000-00-00","2014-12-31 01:24:15","a1823c8690748379f5e9b68b8aaf1c48",
"566","Willingham, Bill|Buckingham, Mark|Leialoha, Steve|Fern, Jim|Palmiotti, Jimmy|Pepoy, Andrew","Fables, Vol. 7: Arabian Nights (And Days)","9781401210007","Vertigo","2006-06-28","0","1,","Default,","0","Fables (7)|Fables +|and Days","144","","14.99","0","","","","Paperback","0","","","Collecting issues #42-47 of writer Bill Willingham's Eisner Award-winning creation, FABLES: ARABIAN NIGHTS (AND DAYS) opens a new front in the struggle between the Fables and the Adversary as the worlds of the Arabian Fables are invaded — leading to an unprecedented diplomatic mission to Fabletown and a bad case of culture shock! This seventh volume of the popular Vertigo series also includes ""The Ballad of Rodney and June,"" the 2-part story of forbidden love among the Adversary's wooden soldiers, and features stellar Art by Mark Buckingham, Steve Leialoha, Jim Fern, Jimmy Palmiotti and Andrew Pepoy.","Fiction / Science Fiction / General","English","2014-12-30 01:42:13","0","0000-00-00","2014-12-31 01:26:18","ef8d9111c51c92a3d0e632c1bc05ebaf",
"567","Vaughan, Brian K.|Staples, Fiona","Saga, Volume 4","9781632150776","Image Comics","2014-12-17","0","1,","Default,","0","Saga (19-24)|Saga Collected (4)|Saga (24\\|Vol. 4)","144","","14.99","0","","","","Paperback","0","","","Visit new planets, meet new adversaries and explore a very new direction, as Hazel becomes a toddler while her family struggles to stay on their feet.<br><br>Collects SAGA #19-24.","","English","2014-12-30 01:42:31","0","0000-00-00","2014-12-30 01:42:31","2c2a8b36ca15626791a3bf8ee8865a5b",
"568","Card, Orson Scott","Ender's Game","9780812550702","Tor Science Fiction","1994-07-15","0","1,","Default,","0","The Ender Quartet (1)|Enderverse:  Publication Order (1)|The Enderverse (4)|The Ender Quintet (1)|Ender's Game (1)","324","","7.99","0","","","","Paperback","0","","","In order to develop a secure defense against a hostile alien race's next attack, government agencies breed child geniuses and train them as soldiers. A brilliant young boy, Andrew ""Ender"" Wiggin lives with his kind but distant parents, his sadistic brother Peter, and the person he loves more than anyone else, his sister Valentine. Peter and Valentine were candidates for the soldier-training program but didn't make the cut—young Ender is the Wiggin drafted to the orbiting Battle School for rigorous military training.<br><br>Ender's skills make him a leader in school and respected in the Battle Room, where children play at mock battles in zero gravity. Yet growing up in an artificial community of young soldiers Ender suffers greatly from isolation, rivalry from his peers, pressure from the adult teachers, and an unsettling fear of the alien invaders. His psychological battles include loneliness, fear that he is becoming like the cruel brother he remembers, and fanning the flames of devotion to his beloved sister. <br><br>Is Ender the general Earth needs? But Ender is not the only result of the genetic experiments. The war with the Buggers has been raging for a hundred years, and the quest for the perfect general has been underway for almost as long. Ender's two older siblings are every bit as unusual as he is, but in very different ways. Between the three of them lie the abilities to remake a world. If, that is, the world survives.<br><br>Ender's Game is the winner of the 1985 Nebula Award for Best Novel and the 1986 Hugo Award for Best Novel.","Fiction / Science Fiction / Space Opera","English","2015-01-06 16:02:22","0","0000-00-00","2015-01-06 16:02:22","4bef050a0edb6739c2a9ee577b69ef6d",
"569","Ecklund, E. Eugene","Repairing Record Changers;: a Practical Guide to All Models, Including Portable Phonographs, High-fidelity Units, and Magnetic Tape Recorders","B0007E2B9C","McGraw-hill","1955","0","1,","Default,","0","","278","","","0","","","","Hardcover","0","","","","","English","2015-01-10 12:23:25","0","","2015-02-25 23:14:22","a587955ec5613ceec7f168e17eb0cc41",
"570","Berardi, Franco Bifo|Berardi, Franco ""Bifo""|Berardi, Franco","Soul at Work: From Alienation to Autonomy, The","9781584350767","Semiotext(e)","2009-11-23","0","1,","Default,","0","","192","","14.95","0","","","","Paperback","0","","","Translated by Francesca Cadel and Giuseppina Mecchia<br>Preface by Jason E. Smith<br><br>We can reach every point in the world but, more importantly, we can be reached from any point in the world. Privacy and its possibilities are abolished. Attention is under siege everywhere. Not silence but uninterrupted noise, not the red desert, but a cognitive space overcharged with nervous incentives to act: this is the alienation of our times....<br>—from The Soul at Work<br><br>Capital has managed to overcome the dualism of body and soul by establishing a workforce in which everything we mean by the Soul—language, creativity, affects—is mobilized for its own benefit. Industrial production put to work bodies, muscles, and arms. Now, in the sphere of digital technology and cyberculture, exploitation involves the mind, language, and emotions in order to generate value—while our bodies disappear in front of our computer screens.<br><br>In this, his newest book, Franco ""Bifo"" Berardi—key member of the Italian Autonomist movement and a close associate of Félix Guattari—addresses these new forms of estrangement. In the philosophical landscape of the 1960s and 1970s, the Hegelian concept of alienation was used to define the harnessing of subjectivity. The estrangement of workers from their labor, the feeling of alienation they experienced, and their refusal to submit to it became the bases for a human community that remained autonomous from capital. But today a new condition of alienation has taken root in which workers commonly and voluntarily work overtime, the population is tethered to cell phones and Blackberries, debt has become a postmodern form of slavery, and antidepressants are commonly used to meet the unending pressure of production. As a result, the conditions for community have run aground and new philosophical categories are needed. The Soul at Work is a clarion call for a new collective effort to reclaim happiness.<br><br>The Soul at Work is Bifo's long overdue introduction to English-speaking readers. This Semiotext(e) edition is also the book's first appearance in any language.<br><br>Foreign Agents series<br>Distributed for Semiotext(e)","Social Science / Sociology / General","English","2015-01-17 22:32:01","0","0000-00-00","2015-01-17 22:32:48","f65ae1929e83a44b6d41e4ea2af71c18",
"571","Dick, Philip K.","Man in the High Castle, The","9780679740674","Vintage","1992-06-30","0","1,","Default,","0","","259","","13.95","0","","","","Paperback","0","","","It's America in 1962. Slavery is legal once again. The few Jews who still survive hide under assumed names. In San Francisco the I Ching is as common as the Yellow Pages. All because some 20 years earlier the United States lost a war, and is now occupied jointly by Nazi Germany and Japan. <br><br>This harrowing, Hugo Award-winning novel is the work that established Philip K. Dick as an innovator in science fiction while breaking the barrier between science fiction and the serious novel of ideas. In it Dick offers a haunting vision of history as a nightmare from which it may just be possible to awake.","Fiction / Science Fiction / General","English","2015-01-17 23:00:02","0","0000-00-00","2015-01-17 23:00:02","e42360196ee13595485d859dc333571f",
"573","Fowles, John","Magus, The","B00NYCEXYA","Little, Brown & Co","1965","0","1,","Default,","0","","","","","0","","","","Hardcover","0","","","","","","2015-01-17 23:04:11","0","","2015-02-25 23:13:01","f3498f16a7f1a7f0834d724b3395fa9b",
"574","Miller, Frank|Mazzucchelli, David|Lewis, Richmond|O'Neil, Dennis","Batman: Year One","9781401207526","Dc Comics","2007-01-10","0","1,","Default,","0","Batman|Batman La Colección (1)|Batman la historia y la leyenda (1)|Batman Primer Coleccionable de Planeta (1)|DCU Year One Collections","144","","14.99","0","","","","Paperback","0","","","Lieutenant James Gordon takes up a new post in the crime-ridden and corrupt city of Gotham, while billionaire Bruce Wayne returns to the scene of his parents' deaths, intent on punishing the criminal element.","Comics & Graphic Novels / Superheroes","English","2015-02-02 06:22:03","0","0000-00-00","2015-02-02 06:22:03","d3f8ce41d8d71f0ce18be51a9112df60",
"575","Vaughan, Brian K.|Peterson, Roger|Chiang, Cliff","Swamp Thing By Brian K. Vaughan Vol. 1","9781401243043","Vertigo","2014-01-14","0","1,","Default,","0","Swamp Thing Vol. III (1)|Swamp Thing (301\\|Vol.3 1)|Swamp Thing, Volume 3","240","","19.99","0","","","","Paperback","0","","","In this series from 2000, writer Brian K. Vaughan kicked off a new SWAMP THING series that starred Tefé Holland, daughter of Swamp Thing and Abigail Arcane. As a human/plant elemental hybrid, Tefé has incredible power--but as a hot-headed teenager, can she learn to control those powers and use them for good? Vaughan's sensitive stories send Tefé across the globe to play an unexpected role in remote regions threatened by ecological disasters.<br><br><br>Collects SWAMP THING (2000) #1-10 and a story from VERTIGO: WINTER'S EDGE #3.","Comics & Graphic Novels / Horror","English","2015-02-02 06:22:17","0","0000-00-00","2015-02-02 06:22:17","419ed936bb96bf2ec23db4e2289f88b4",
"576","Ennis, Garth|Dillon, Steve","Hellblazer, Vol. 7: Tainted Love","9781401243036","Vertigo","2014-01-07","0","1,","Default,","0","Hellblazer New Editions (7)|Hellblazer New Edition (7)|Graphic Novels)|Hellblazer (8)","320","","19.99","0","","","","Paperback","0","","","John Constatine celebrates his fortieth birthday alongside his friends and loved ones, including Swamp Thing and Zatanna, and the love of his life, Kit. However, things never burn bright too long for John Constantine, and he soons finds himself at his lowest point ever. Drunk and homeless, John must pull himself together if he is going to survive against the King of the Vampires, who comes looking for his blood.<br><br>Collects HELLBLAZER #62-71, HELLBLAZER SPECIAL #1, and VERTIGO JAM #1.","Comics & Graphic Novels / Horror","English","2015-02-02 06:22:41","0","0000-00-00","2015-02-02 06:22:41","d7aaa4ad5b8ca2a67e5659616a439b54",
"577","Carson, Anne","Nox","9780811218702","New Directions","2010-04-01","0","1,","Default,","0","","192","","39.99","0","","","","Hardcover","0","","","<em>Nox</em> is an epitaph in the form of a book, a facsimile of a handmade book Anne Carson wrote and created after the death of her brother. The poem describes coming to terms with his loss through the lens of her translation of Poem 101 by Catullus “for his brother who died in the Troad.” <em>Nox</em> is a work of poetry, but arrives as a fascinating and unique physical object. Carson pasted old letters, family photos, collages and sketches on pages. The poems, typed on a computer, were added to this illustrated “book” creating a visual and reading experience so amazing as to open up our concept of poetry.","","English","2015-02-09 06:24:38","0","0000-00-00","2015-02-09 06:24:38","0386a007fab1186d1f92c5fce40990b0",
"578","Deleuze, Gilles|Guattari, Félix|Massumi, Brian","Thousand Plateaus: Capitalism and Schizophrenia","9780816614028","Univ Of Minnesota Press","1987-12-21","0","1,","Default,","0","Capitalism and Schizophrenia (2)","632","","25.0","0","","","","Paperback","0","","","Gilles Deleuze (1925-1995) was Professor of Philosophy at the University of Paris VIII. He is a key figure in poststructuralism, and one of the most influential philosophers of the twentieth century. Felix Guattari (1930-1992) was a psychoanalyst at the la Borde Clinic, as well as being a major social theorist and radical activist. <br><br>A Thousand Plateaus is part of Deleuze and Guattari's landmark philosophical project, Capitalism and Schizophrenia - a project that still sets the terms of contemporary philosophical debate. A Thousand Plateaus provides a compelling analysis of social phenomena and offers fresh alternatives for thinking about philosophy and culture. Its radical perspective provides a toolbox for nomadic thought and has had a galvanizing influence on today's anti-capitalist movement.<br><br>Translated by Brian Massumi","Psychology / Psychopathology / General","English","2015-02-09 06:57:27","0","0000-00-00","2015-02-09 06:57:27","d1a28598924955684c6cad84d6ffc501",
"580","Gaiman, Neil|Jones, Kelley|Vess, Charles|Doran, Colleen|III, Malcolm Jones|Erickson, Steve","Sandman, Vol. 3: Dream Country, The","9781563890161","Vertigo","1991-09-24","0","1,","Default,","0","The Sandman (3)|Sandman Zinco / Norma (3)|The Sandman TPBs (3)|The Sandman (3\\|17-20)","160","","14.99","0","","","","Paperback","0","","","Written by Neil Gaiman; Art by Kelley Jones, Charles Vess, Colleen Doran and Malcolm Jones, III; Painted Cover by Dave McKean The third book of the Sandman collection is a series of four short comic book stories. In each of these otherwise unrelated stories, Morpheus serves only as a minor character. Here we meet the mother of Morpheus's son, find out what cats dream about, and discover the true origin behind Shakespeare's A Midsummer's Night Dream. The latter won a World Fantasy Award for best short story, the first time a comic book was given that honor.","","English","2015-02-09 07:00:36","0","0000-00-00","2015-02-09 07:00:36","548ba12f458ef69545a8707f06ae76d2",
"581","Gaiman, Neil|Zulli, Michael|Muth, Jon J.|Vess, Charles|Gilmore, Mikal|Russell, P. Craig","Sandman, Vol. 10: the Wake, The","1563892790","Vertigo","1997-07-01","0","1,","Default,","0","The Sandman (10)|Sandman Collected Library|The Sandman TPBs (10)|The Sandman (10\\|70–75)","192","","19.99","0","","","","Paperback","0","","","When Neal Gaiman penned the seventy-fifth issue of <em>The Sandman</em> he made history in two ways. For the first time in comic book history, a profitable on-going series was being brought to a conclusion. More importantly the threads that he began to spin in the very first issue are now brought together and tied together in a loose bundle that wraps the whole package up nicely and yet leaves him the option to slip another present into the bundle at some later date.<br><br><br><br><em>Sandman: The Wake</em> is comprised of the last six issues of the regular <em>Sandman</em> comic book series. The first three cover the actual wake of Morpheus, King of Dreams. In this story within a story characters from the series meet to remember and pay their respects to the fallen immortal. In eulogies which alternate between respect, praise and villification, the Dream Lord's character is summed up and his flaws laid bare to, literally, all the world.<br><br><br><br>In the final chapter of <em>The Wake</em> the reader is returned to an earlier time in the saga of the Sandman, when an aging ""William Shekespeare"" having just completed his final play ""The Tempest,"" commissioned at the bequest of the Dream Lord, reflects on his life, his struggles, tragedies and a bargain for greatness he made with Morpheus many years earlier.  In perhaps the series' most poigniant line, a statement which ironically becomes the Sandman's own epitaph, Morpheus reveals that he made the bargain because<br><br><br><br><em>""...I am the King of Stories, but I have no story of my own.""</em><br><br><br>Carefully balancing melancholy and tragedy with hope and determination the beautifully illustrated and even more beautifully written <em>Sandman: The Wake</em> stands counter to Morpheus' own words and serves as an extrodinary ending to one of the most incredible stories in the history of comics.<br><br><br><br><em>- Joel Feigenbaum</em>","","English","2015-02-09 07:04:06","0","0000-00-00","2015-02-09 07:04:06","c2d623755f74566565bfdf4118f20f94",
"582","Gaiman, Neil|Talbot, Bryan|Zulli, Michael|Allred, Michael|Watkiss, John|King, Stephen","Sandman: World's End - Book 8, The","1563891719","Vertigo","1995-07-01","0","1,","Default,","0","The Sandman (8)|Sandman Collected Library|The Sandman TPBs (8)|The Sandman (8\\|51-56)","160","","19.99","0","","","","Paperback","0","","","Written by Neil Gaiman; Art by Michael Allred, Gary Amaro, Mark Buckingham, Dick Giordano, and various; Painted Cover by Dave McKean A reality storm draws and unusual cast of characters together. They take shelter in a tavern, where they amuse each other with their life stories. Although Morpheus is never a focus in these stories, each has something to say about the nature of stories and dreams. With an introduction by Stephen King.","","English","2015-02-09 07:04:23","0","0000-00-00","2015-02-21 02:33:08","a3538c41cb5445cb0f0f77d21903c95d",
"583","Gaiman, Neil|Thompson, Jill|Locke, Vince|Straub, Peter|Giordano, Dick","Sandman, Vol. 7:  Brief Lives, The","1563891387","Vertigo","1995-01-01","0","1,","Default,","0","The Sandman (7)|Sandman|The Sandman TPBs (7)|The Sandman (7\\|41-49)","256","","19.99","0","","","","Paperback","0","","","THE SANDMAN is the most acclaimed and award-winning comics series of the 1990s for good reason: a smart and deeply brooding epic, elegantly penned by Neil Gaiman and illustrated by a rotating cast of comics' most sought-after artists, it is a rich blend of modern myth and dark fantasy in which contemporary fiction, historical drama, and legend are seamlessly interwoven. The saga of THE SANDMAN encompasses a series of tales unique in graphic literature and is a story you will never forget.<br><br>In BRIEF LIVES, Delirium, youngest of the extended family known as The Endless, prevails upon her brother Dream to help find their missing sibling, Destruction. Their subsequent odyssey through the waking world, and their final confrontations with Destruction--as well as the resolution of Dream's painful relationship with his son, Orpheus--will change the Endless forever.<br><br>BRIEF LIVES is the seventh volume of eleven in THE SANDMAN LIBRARY. These books can be read in order or as individual volumes. <br><br><br><em>Description from back cover</em>","Comics & Graphic Novels / Fantasy","English","2015-02-09 07:04:41","0","0000-00-00","2015-02-09 07:04:41","7cd18c390b901b218982215fe2e796b7",
"584","Gaiman, Neil|Talbot, Bryan|Woch, Stan|Russell, P. Craig|McManus, Shawn|Watkiss, John|Thompson, Jill|Eagleson, Duncan|Williams, Kent|Wolfe, Gene|Buckingham, Mark|Giordano, Dick|Locke, Vince","Sandman, Vol. 6: Fables and Reflections, The","1563891050","Vertigo","1994-01-04","0","1,","Default,","0","The Sandman (6)|Sandman Collected Library|The Sandman TPBs (6)|The Sandman (6\\|29-31, 38-40, 50)","264","","19.99","0","","","","Paperback","0","","","THE SANDMAN is the most acclaimed and award-winning comics series of the 1990s for good reason: a smart and deeply brooding epic, elegantly penned by Neil Gaiman and illustrated by a rotating cast of comics' most sought-after artists, it is a rich blend of modern myth and dark fantasy in which contemporary fiction, historical drama, and legend are seamlessly interwoven. The saga of THE SANDMAN encompasses a series of tales unique in graphic literature and is a story you will never forget.<br><br>FABLES &amp; REFLECTIONS follows the Lord of Dreams through nine remarkable tales as he touches lives from the mists of the past to the nightmares of the present. In these episodes, kings and spies, emperors and actors, ravens and werewolves all share their stories and their dreams--dreams of life and love, and of power and darkness.<br><br>FABLES &amp; REFLECTIONS is the sixth volume of eleven in THE SANDMAN LIBRARY. These books can be read in order or as individual volumes. <br><br><br><em>Description from back cover</em>","","English","2015-02-09 07:04:57","0","0000-00-00","2015-02-09 07:04:57","59a7b33b00241268ab2ff6e48eac3ede",
"585","Bonilla, Helia|Lopez, Mercurio|Villoro, Juan|Posada, José","Posada: a Century Of Skeletons","9788415118664","Rm/bbva","2014-03-31","0","1,","Default,","0","","376","","65.0","0","","","","Hardcover","0","","","To celebrate the 100th anniversary of Posada's death, ""A Century of Skeletons"" collects nearly 1,000 reproductions of original prints, including dozens of engravings never before published. Over the last century, Posada's satirical illustrations with their signature ""calaveras,"" or skeletons, have become synonymous with the imagery of Mexico's Day of the Dead celebrations. Often guised in various costumes, such as the Calavera de la Catrina, the ""Skull of the Female Dandy,"" Posada's ""Calaveras"" also satirized the lifestyle of the Mexican upper classes during the reign of Porfirio Diaz. His prints and lithographs utilize a distinctive blend of black, white and middle tones and his works in type metal, zinc and wood make dramatic use of proportion and disproportion. Reflecting on various aspects of Posada's life and work, this volume contains essays by Juan Villoro, Helia Bonilla, Monserrat Gali and Rafael Barajas, as well as a study by Mercurio Lopez that organizes a significant part of Posada's work chronologically, and with regard to the printmaking techniques employed. It also includes two complementary sections: one examining the technical transition from lead to zinc in engraving and a second giving examples of the iconographical sources for Posada's work.<br>Jose Guadalupe Posada (1852-1913) studied lithography as a young man and opened a commercial print shop in the 1870s, focusing on advertising, book illustration and broadsides. After the shop was destroyed in a flood, Posada relocated to Mexico City and began moving toward cheaper methods of printmaking. It was there that Posada began contributing his satirical cartoons to news flyers and periodicals, using his adept imagery to communicate with a largely illiterate public. Though he died virtually unknown, Posada has been acknowledged by Diego Rivera and Jose Clemente Orozco as the godfather of modern Mexican art.","Art / Caribbean & Latin American","French","2015-02-15 19:18:01","0","0000-00-00","2015-02-15 19:18:01","181b00c4c282a66cea458e396c8bc177",
"587","Pynchon, Thomas","Bleeding Edge","9780143125754","Penguin Books","2014-08-26","0","1,","Default,","0","","496","","17.0","0","","","","Paperback","0","","","<em>\n  <strong>\n    <u>The Washington Post</u>\n  </strong>\n</em><br> �Brilliantly written a joy to read Bleeding Edge is totally gonzo, totally wonderful. It really is good to have Thomas Pynchon around, doing what he does best.” (Michael Dirda)<br><br> It is 2001 in New York City, in the lull between the collapse of the dot-com boom and the terrible events of September 11th. Silicon Alley is a ghost town, Web 1.0 is having adolescent angst, Google has yet to IPO, Microsoft is still considered the Evil Empire. There may not be quite as much money around as there was at the height of the tech bubble, but there’s no shortage of swindlers looking to grab a piece of what’s left.<br><br> Maxine Tarnow is running a nice little fraud investigation business on the Upper West Side, chasing down different kinds of small-scale con artists. She used to be legally certified but her license got pulled a while back, which has actually turned out to be a blessing because now she can follow her own code of ethics—carry a Beretta, do business with sleazebags, hack into people’s bank accounts—without having too much guilt about any of it. Otherwise, just your average working mom—two boys in elementary school, an off-and-on situation with her sort of semi-ex-husband Horst, life as normal as it ever gets in the neighborhood—till Maxine starts looking into the finances of a computer-security firm and its billionaire geek CEO, whereupon things begin rapidly to jam onto the subway and head downtown. She soon finds herself mixed up with a drug runner in an art deco motorboat, a professional nose obsessed with Hitler’s aftershave, a neoliberal enforcer with footwear issues, plus elements of the Russian mob and various bloggers, hackers, code monkeys, and entrepreneurs, some of whom begin to show up mysteriously dead. Foul play, of course.<br><br> With occasional excursions into the DeepWeb and out to Long Island, Thomas Pynchon, channeling his inner Jewish mother, brings us a historical romance of New York in the early days of the internet, not that distant in calendar time but galactically remote from where we’ve journeyed to since.<br><br> Will perpetrators be revealed, forget about brought to justice? Will Maxine have to take the handgun out of her purse? Will she and Horst get back together? Will Jerry Seinfeld make an unscheduled guest appearance? Will accounts secular and karmic be brought into balance?<br><br> Hey. Who wants to know?<br><br><em>\n  <strong>\n    <u>Slate.com</u>\n  </strong>\n</em><br> ""If not here at the end of history, when? If not Pynchon, who? Reading Bleeding Edge, tearing up at the beauty of its sadness or the punches of its hilarity, you may realize it as the 9/11 novel you never knew you needed a necessary novel and one that literary history has been waiting for.""<br><br><strong>\n  <em>\n    <u>The New York Times Book Review</u>\n  </em>\n</strong><br> Exemplary dazzling and ludicrous... Our reward for surrendering expectations that a novel should gather in clarity, rather than disperse into molecules, isn’t anomie but delight.” (Jonathan Lethem)<br><br><strong>\n  <em>\n    <u>Wired magazine</u>\n  </em>\n</strong><br> �The book’s real accomplishment is to claim the last decade as Pynchon territory, a continuation of the same tensions — between freedom and captivity, momentum and entropy, meaning and chaos — through which he has framed the last half-century.""","Fiction / Satire","English","2015-02-15 22:31:32","0","0000-00-00","2015-02-15 22:31:32","7daf1273b827796113c35f7f394944b0",
"588","Nahin, Paul J.","Chases and Escapes: the Mathematics Of Pursuit and Evasion","9780691125145","Princeton University Press","2007-07-01","0","1,","Default,","0","","253","","24.95","0","","","","Hardcover","0","","","<br>We all played tag when we were kids. The rules couldn't be easier--one player is designated ""it"" and must try to tag out one of the others. What most of us don't realize is that this simple chase game is in fact an application of pursuit theory, and that the same principles of games like tag, dodgeball, and hide-and-seek are at play in military strategy, high-seas chases by the Coast Guard, even romantic pursuits. In ""Chases and Escapes,"" Paul Nahin gives us the first complete history of this fascinating area of mathematics.<br>Writing in an accessible style that has been enjoyed by popular-math enthusiasts everywhere, Nahin traces the development of modern pursuit theory from its classical analytical beginnings to the present day. Along the way, he informs his mathematical discussions with fun facts and captivating stories. Nahin invites readers to explore the different approaches to solving various chase-and-escape problems. He draws upon game theory, geometry, linear algebra, target-tracking algorithms--and much more. Nahin offers an array of challenging puzzles for beginners on up, providing historical background for each problem and explaining how each one can be applied more broadly. ""Chases and Escapes"" includes solutions to all problems and provides computer programs that readers can use for their own cutting-edge analysis.<br>This informative and entertaining book is the first comprehensive treatment of the subject, one that is sure to appeal to anyone interested in the mathematics that underlie the all-too-human endeavor of pursuit and evasion.<br>","Mathematics / Recreations & Games","English","2015-02-15 22:31:44","0","0000-00-00","2015-02-15 22:31:44","8dc476578eb07d3f5e4420bcad102c09",
"589","Hoggar, S.G.|Hoggar, S. G.","Mathematics For Computer Graphics","9780521375740","Cambridge University Press","1993-02-26","0","1,","Default,","0","Cambridge Tracts in Theoretical Computer Science (14)","472","","55.99","0","","","","Hardcover","0","","","This book introduces the geometry, analysis and topology necessary to understand the mathematical framework for computer graphics. The topics covered range from symmetry and tilings to chaos and fractals and the applications from computational geometry, through numerical analysis to geometric modeling.","Mathematics / Geometry / General","English","2015-02-15 22:31:52","0","0000-00-00","2015-02-15 22:31:52","e9e381be721bacae941b3b7a912232e1",
"590","Gaiman, Neil|Kieth, Sam|Dringenberg, Mike|III, Malcolm Jones|Berger, Karen","Sandman, Vol. 1: Preludes and Nocturnes, The","9781563890116","Dc Comics/vertigo","1993-12-07","0","1,","Default,","0","The Sandman (1)","240","","19.99","0","","","","Hardcover","0","","","Written by Neil Gaiman; Art by Sam Kieth, Mike Dringenberg, and Malcolm Jones, III; Painted Cover by Dave McKean A wizard attempting to capture Death to bargain for eternal life traps her younger brother Dream instead. Fearful for his safety, the wizard kept him imprisoned in a glass bottle for decades. After his escape, Dream, also known as Morpheus, goes on a quest for his lost objects of power. On the way, Morpheus encounters Lucifer and demons from Hell, the Justice League, and John Constantine, the Hellblazer. This book also includes the story ""The Sound of Her Wings"" which introduces us to the pragmatic and perky goth girl, Death.","Comics & Graphic Novels / Fantasy","English","2015-02-21 02:29:10","0","0000-00-00","2015-02-21 02:29:10","cc553d74b7979d8e54b1f2a8710bb17b",
"591","Gaiman, Neil|McManus, Shawn|Doran, Colleen|Talbot, Bryan|Pratt, George|Woch, Stan|Giordano, Dick|Delany, Samuel R.|MacManus, Shawn","Sandman, Vol. 5: a Game Of You, The","9781563890895","Vertigo","1993-09-03","0","1,","Default,","0","The Sandman (5)|Sandman Collected Library|The Sandman TPBs (5)|The Sandman (5\\|32-37)","185","","19.99","0","","","","Paperback","0","","","Take an apartment house, mix in a drag queen, a lesbian couple, some talking animals, a talking severed head, a confused heroine, and the deadly Cuckoo. Stir vigorously with a hurricane and Morpheus himself, and you get this fifth installment of the Sandman series. This story stars Barbie, who first makes an appearance in The Doll's House, who here finds herself a princess in a vivid dreamworld.","","English","2015-02-21 02:29:35","0","0000-00-00","2015-02-21 02:29:35","90ba925c7209586c6c2011d791d0b895",
